ID_Client,Num_Acc,dep_residence,Souscription_Premium+,cout,annees_permis,age_v,sexe,age
ID_00016889,201600013752,13,0,848.5501647104007,5,10.0,H,40.0
ID_00012994,201600013770,13,1,1089.1483341914377,1,3.0,H,27.0
ID_00016817,201600013773,13,0,687.1339118632586,7,14.0,H,30.0
ID_00019104,201600013775,13,0,584.9395353689987,7,11.0,H,33.0
ID_00017347,201600013795,13,0,509.908066616584,+10ans,4.0,F,31.0
ID_00019783,201600013799,13,0,466.4850806083892,+10ans,12.0,H,73.0
ID_00017434,201600013808,13,1,469.9108324936685,+10ans,11.0,H,51.0
ID_00015133,201600013821,13,0,551.2633344772927,8,3.0,H,30.0
ID_00018962,201600013834,13,0,1111.5785147322533,1,5.0,H,17.0
ID_00018056,201600013843,13,0,1142.214599719646,0,5.0,H,19.0
ID_00017751,201600013846,13,1,1215.2331972831914,0,11.0,H,36.0
ID_00013339,201600013850,34,0,405.0155010010492,+10ans,10.0,H,66.0
ID_00016300,201600013851,13,0,971.531459836276,4,5.0,H,21.0
ID_00016605,201600013874,13,0,954.2045126496243,4,7.0,H,28.0
ID_00012048,201600013883,13,1,1192.4518384020594,1,12.0,H,32.0
ID_00015069,201600013888,13,1,953.908431749034,3,9.0,H,22.0
ID_00019329,201600013890,13,1,740.2845665185088,6,9.0,F,19.0
ID_00010097,201600013894,13,0,951.8196084502713,2,10.0,F,20.0
ID_00011453,201600013895,13,0,1058.7956068858414,1,1.0,H,17.0
ID_00016600,201600013899,13,0,1056.0885288430882,1,5.0,F,17.0
ID_00019671,201600013901,13,0,523.2899494600681,+10ans,11.0,H,53.0
ID_00014523,201600013909,13,0,495.1905989000988,+10ans,11.0,H,48.0
ID_00012930,201600013913,13,0,1160.4766190750765,0,5.0,F,36.0
ID_00014107,201600013919,13,0,377.8732280922899,+10ans,9.0,F,38.0
ID_00010812,201600013921,13,0,697.0205900327551,8,11.0,H,29.0
ID_00012803,201600013929,13,0,892.1765065964332,4,12.0,F,24.0
ID_00012413,201600013934,13,1,477.47436510742403,+10ans,5.0,F,47.0
ID_00016108,201600013951,13,0,808.0520417165758,6,8.0,H,17.0
ID_00016394,201600013960,13,0,1037.084412352366,2,10.0,F,20.0
ID_00014855,201600013974,13,0,1140.2273953051226,1,8.0,H,18.0
ID_00018694,201600013979,13,1,1069.129984871884,2,10.0,H,20.0
ID_00015226,201600013985,13,0,1191.30213986636,0,6.0,H,24.0
ID_00017090,201600014018,13,0,1204.793894308109,0,7.0,H,24.0
ID_00014149,201600014021,13,0,402.01754007645883,+10ans,7.0,H,59.0
ID_00016398,201600014025,13,0,1124.559845324951,1,11.0,F,27.0
ID_00019888,201600014025,13,1,413.2278105043529,+10ans,12.0,H,43.0
ID_00013320,201600014035,13,0,1138.0558243839696,0,10.0,F,22.0
ID_00010371,201600014038,13,1,727.3601439604682,6,2.0,F,19.0
ID_00016530,201600014039,80,1,540.4571133877259,+10ans,11.0,H,38.0
ID_00012577,201600014043,13,0,1097.8874094451694,1,3.0,H,18.0
ID_00019274,201600014045,13,0,447.245403603322,+10ans,1.0,H,58.0
ID_00018992,201600014046,13,0,451.84542345210906,+10ans,7.0,H,40.0
ID_00014579,201600014049,13,0,687.1484887170362,8,1.0,H,29.0
ID_00019600,201600014050,13,1,419.4542659411206,+10ans,12.0,H,38.0
ID_00010367,201600014058,13,0,1048.8605155889918,1,4.0,H,18.0
ID_00015540,201600014067,13,0,530.1595437594441,+10ans,8.0,H,58.0
ID_00018010,201600014076,13,0,575.8375774692047,9,3.0,H,40.0
ID_00010530,201600014081,13,0,989.8420650708257,3,13.0,H,29.0
ID_00012547,201600014081,13,0,433.78108009711883,+10ans,6.0,H,40.0
ID_00011735,201600014101,13,0,543.5819839788925,9,7.0,H,66.0
ID_00017938,201600014103,13,1,421.9532821108295,+10ans,3.0,F,45.0
ID_00016165,201600014116,13,0,388.1709559283173,+10ans,6.0,H,70.0
ID_00012385,201600014136,13,1,905.2594352882327,4,4.0,H,21.0
ID_00012730,201600014139,13,0,475.80187589701376,+10ans,2.0,H,64.0
ID_00014337,201600014140,13,0,1102.961867054649,2,8.0,F,27.0
ID_00015933,201600014160,13,0,1257.453633993005,0,7.0,H,21.0
ID_00015970,201600014167,13,1,1055.0971420424996,2,8.0,F,21.0
ID_00016786,201600014169,13,1,527.4496904300984,+10ans,4.0,F,41.0
ID_00010793,201600014178,13,0,463.5352083069649,+10ans,7.0,H,90.0
ID_00012198,201600014187,13,0,417.6253811441172,+10ans,6.0,H,69.0
ID_00011657,201600014188,75,0,525.1285776755551,+10ans,12.0,H,59.0
ID_00012868,201600014189,24,0,532.0233444068101,+10ans,9.0,H,51.0
ID_00016312,201600014195,13,1,481.7592521921137,+10ans,9.0,H,55.0
ID_00012372,201600014196,13,0,429.7328234710935,+10ans,8.0,H,51.0
ID_00016143,201600014206,13,0,495.14719569811217,+10ans,12.0,F,55.0
ID_00013039,201600014217,13,0,375.5840480920755,+10ans,6.0,F,41.0
ID_00011958,201600014218,13,1,411.6523853716398,+10ans,5.0,H,71.0
ID_00016927,201600014220,13,0,511.10184377106384,+10ans,10.0,F,71.0
ID_00012910,201600014222,13,0,1106.4350929622294,2,11.0,H,25.0
ID_00013385,201600014223,13,1,1072.9964516167104,2,5.0,F,21.0
ID_00015309,201600014223,13,0,375.0828022775292,+10ans,8.0,H,32.0
ID_00013925,201600014240,13,0,958.5881939170197,3,4.0,F,22.0
ID_00017521,201600014247,13,0,1034.1406587884296,2,9.0,H,22.0
ID_00013702,201600014258,13,1,655.3370624826116,8,19.0,H,36.0
ID_00018975,201600014259,13,0,434.65364559508316,+10ans,8.0,F,47.0
ID_00017112,201600014264,13,0,421.986575703165,+10ans,3.0,H,47.0
ID_00019446,201600014266,13,0,1158.1182209511658,0,13.0,F,35.0
ID_00013078,201600014278,13,0,1035.7892322757718,2,9.0,F,20.0
ID_00018189,201600014279,13,1,694.4886950728551,9,6.0,H,52.0
ID_00010420,201600014282,13,1,1189.2477439120198,0,3.0,H,22.0
ID_00014218,201600014288,14,0,762.9667008494313,6,8.0,F,17.0
ID_00012966,201600014289,13,0,444.2002415475955,+10ans,4.0,F,55.0
ID_00012561,201600014296,13,0,876.076024318137,5,15.0,F,47.0
ID_00010647,201600014300,13,1,372.69145272428665,+10ans,18.0,F,52.0
ID_00019530,201600014311,13,0,647.0969452794751,9,6.0,F,63.0
ID_00015836,201600014313,13,0,446.036362240288,+10ans,14.0,H,57.0
ID_00013496,201600014315,1,1,866.9369336028551,4,15.0,F,30.0
ID_00018550,201600014322,92,1,360.2054276360008,+10ans,7.0,H,40.0
ID_00014380,201600014331,13,0,411.87164760087546,+10ans,11.0,H,46.0
ID_00019148,201600014335,13,0,356.7715794329147,+10ans,9.0,H,49.0
ID_00011713,201600014338,13,0,432.7639890697921,+10ans,5.0,H,57.0
ID_00016835,201600014338,13,0,462.5237673360825,+10ans,10.0,H,85.0
ID_00015123,201600014343,13,0,446.0016834435432,+10ans,14.0,F,42.0
ID_00016261,201600014349,13,0,1113.929989162262,2,4.0,F,17.0
ID_00014193,201600014350,13,1,589.6913763818021,9,9.0,F,43.0
ID_00014437,201600014359,13,0,664.5989128023199,8,4.0,H,28.0
ID_00017851,201600014361,13,1,366.84658822228295,+10ans,11.0,F,37.0
ID_00010951,201600014386,13,1,361.86062287312967,+10ans,11.0,H,37.0
ID_00014188,201600014393,13,0,571.9094487479617,9,4.0,H,63.0
ID_00015005,201600014407,13,1,841.2306389878631,6,7.0,H,17.0
ID_00017750,201600014416,13,0,1162.3216390759667,0,7.0,F,27.0
ID_00015159,201600014431,13,0,844.9967176337027,5,6.0,H,44.0
ID_00019651,201600014437,13,0,776.4210989080988,4,4.0,H,21.0
ID_00016893,201600014438,13,0,422.79011878690943,+10ans,3.0,H,54.0
ID_00015310,201600014444,13,0,1086.1881064420018,2,7.0,F,27.0
ID_00011183,201600014444,13,0,462.37978707639206,+10ans,4.0,F,68.0
ID_00019902,201600014453,13,0,793.9068168028523,5,13.0,H,39.0
ID_00013473,201600014458,13,1,1122.8929880624082,1,3.0,F,25.0
ID_00011027,201600014459,13,0,394.80780288654023,+10ans,10.0,F,44.0
ID_00012169,201600014473,13,0,845.1224436331677,5,7.0,H,25.0
ID_00010109,201600014480,13,0,491.27857395047135,+10ans,7.0,H,44.0
ID_00017325,201600014490,13,1,905.5536940099076,5,10.0,H,25.0
ID_00018511,201600014500,13,0,422.072781760091,+10ans,9.0,F,59.0
ID_00011107,201600014502,13,0,421.56255727589325,+10ans,12.0,H,68.0
ID_00014199,201600014506,13,0,487.4440313673528,+10ans,2.0,H,66.0
ID_00013289,201600014507,13,0,558.2150654701101,9,5.0,F,68.0
ID_00018144,201600014508,13,0,432.38746864760566,+10ans,3.0,H,65.0
ID_00014050,201600014512,13,1,434.23457416312266,+10ans,6.0,H,69.0
ID_00013850,201600014517,13,0,1068.397473710446,2,12.0,F,25.0
ID_00011638,201600014527,13,1,1099.6820841578135,2,7.0,F,33.0
ID_00013957,201600014533,13,0,432.9791035574784,+10ans,11.0,H,43.0
ID_00017174,201600014547,13,0,495.9278873260597,9,4.0,H,43.0
ID_00019147,201600014550,13,0,435.93594597210165,+10ans,11.0,H,77.0
ID_00010406,201600014566,13,0,513.6818568068486,+10ans,4.0,F,39.0
ID_00015943,201600014566,13,1,1166.9892052242199,2,8.0,F,30.0
ID_00016696,201600014570,13,0,715.702239634339,6,14.0,H,19.0
ID_00014593,201600014572,13,0,343.8010815907698,+10ans,14.0,F,57.0
ID_00018472,201600014575,13,0,1219.8744291537582,0,2.0,F,22.0
ID_00017492,201600014586,13,0,1193.2767774545155,0,2.0,H,19.0
ID_00010748,201600014591,13,0,500.72338882980057,+10ans,9.0,F,57.0
ID_00015455,201600014598,13,0,938.3760086125543,3,6.0,H,22.0
ID_00012569,201600014598,13,0,823.8558531788216,5,4.0,H,24.0
ID_00014221,201600014600,13,0,1110.1794169159257,0,9.0,H,27.0
ID_00011661,201600014608,13,0,1207.0308764714625,0,6.0,F,29.0
ID_00019122,201600014612,87,0,767.0569382371679,6,12.0,H,22.0
ID_00014544,201600014621,13,0,314.48909289795427,+10ans,9.0,H,78.0
ID_00011570,201600014623,13,0,610.4794621191166,9,10.0,F,75.0
ID_00018578,201600014625,13,0,749.5291442356876,7,7.0,F,26.0
ID_00011562,201600014634,13,0,355.8679350433506,+10ans,12.0,F,66.0
ID_00019631,201600014638,75,0,399.95452900373084,+10ans,8.0,F,57.0
ID_00019482,201600014646,13,0,476.6387933845034,9,11.0,F,55.0
ID_00017524,201600014658,13,0,860.2776581997076,5,9.0,H,48.0
ID_00015566,201600014660,13,0,1181.6864974683033,1,13.0,H,17.0
ID_00015339,201600014667,13,0,960.8375141992627,4,4.0,H,26.0
ID_00012484,201600014672,13,0,345.9735228464445,+10ans,11.0,H,57.0
ID_00011972,201600014678,13,0,367.02349529497457,+10ans,8.0,H,79.0
ID_00013170,201600014689,13,1,442.0315442574209,+10ans,11.0,F,48.0
ID_00013046,201600014697,13,0,433.6950070154918,+10ans,8.0,H,79.0
ID_00011156,201600014703,13,0,511.9549823924234,+10ans,10.0,F,48.0
ID_00018580,201600014719,13,1,1059.2731126791277,1,4.0,H,21.0
ID_00016505,201600014720,13,1,453.07368746212893,+10ans,5.0,F,68.0
ID_00011377,201600014728,13,0,377.5053578328601,+10ans,2.0,F,77.0
ID_00017754,201600014729,13,0,515.7489427061173,+10ans,7.0,H,62.0
ID_00010117,201600014735,13,1,400.88343391993317,+10ans,9.0,F,70.0
ID_00010556,201600014736,13,0,444.4413868993284,+10ans,13.0,H,54.0
ID_00012256,201600014737,13,0,444.4655281877174,+10ans,7.0,F,46.0
ID_00015459,201600014744,13,0,431.2666868137202,+10ans,4.0,H,82.0
ID_00011572,201600014749,13,0,1206.5248359594698,0,12.0,H,19.0
ID_00014494,201600014749,13,0,489.35042156916194,+10ans,7.0,H,60.0
ID_00016229,201600014752,13,0,1030.8769947410474,2,5.0,F,27.0
ID_00011711,201600014760,13,0,430.5642608312581,+10ans,11.0,F,68.0
ID_00016020,201600014772,13,0,460.1689670052099,+10ans,7.0,H,69.0
ID_00012119,201600014777,13,0,1237.7538120860954,0,5.0,F,28.0
ID_00010732,201600014780,13,0,1087.4189642500169,2,7.0,H,20.0
ID_00010193,201600014781,13,0,1081.528103147821,2,8.0,F,20.0
ID_00018490,201600014784,13,0,1026.0543456456192,2,9.0,H,20.0
ID_00014153,201600014789,13,0,1054.6795940699355,2,15.0,H,20.0
ID_00015411,201600014790,13,0,732.0783257005389,6,9.0,H,19.0
ID_00015177,201600014810,13,0,456.7551318474791,+10ans,10.0,H,62.0
ID_00011998,201600014815,91,1,470.15555069529023,+10ans,9.0,F,67.0
ID_00013801,201600014826,13,0,448.1468924797313,+10ans,15.0,H,66.0
ID_00016676,201600014827,13,0,479.26589779190397,9,4.0,F,62.0
ID_00018937,201600014833,13,0,1110.4819537243022,2,7.0,H,25.0
ID_00018192,201600014836,13,0,982.4361761894804,4,9.0,F,21.0
ID_00015253,201600014841,13,0,543.2036142023602,+10ans,5.0,F,39.0
ID_00012636,201600014846,13,0,1226.9235012610695,0,12.0,H,26.0
ID_00010667,201600014850,13,0,801.4261629857898,5,11.0,F,24.0
ID_00018436,201600014854,13,0,974.790978814496,3,11.0,H,27.0
ID_00011590,201600014860,13,0,1043.5764906177094,2,10.0,H,19.0
ID_00017935,201600014870,976,0,498.1750894519602,+10ans,2.0,H,56.0
ID_00010303,201600014872,13,0,456.03422982635976,+10ans,7.0,F,79.0
ID_00011132,201600014873,13,0,465.29962950780623,+10ans,10.0,F,66.0
ID_00011738,201600014898,13,1,1231.7297763969866,0,11.0,F,19.0
ID_00013748,201600014910,13,0,472.20897202030153,+10ans,12.0,H,66.0
ID_00018915,201600014912,13,0,1248.9461316360096,0,5.0,H,28.0
ID_00016679,201600014915,13,1,396.9679456420624,+10ans,11.0,F,63.0
ID_00019305,201600014919,13,0,1006.5777323324147,3,5.0,H,24.0
ID_00010980,201600014922,13,0,878.6040640003763,4,13.0,H,27.0
ID_00010203,201600014942,13,0,1058.6757623762983,2,7.0,H,20.0
ID_00012200,201600014946,13,0,381.50461030950913,+10ans,1.0,H,43.0
ID_00013947,201600014960,13,1,435.3084029554417,+10ans,5.0,H,55.0
ID_00018657,201600014962,13,1,482.00071960531136,9,7.0,H,85.0
ID_00014893,201600014965,13,0,501.6068924276214,+10ans,3.0,H,68.0
ID_00018493,201600014968,13,0,1077.752819403784,2,5.0,H,27.0
ID_00019388,201600014968,13,1,460.8228438006715,+10ans,8.0,F,44.0
ID_00015901,201600014969,13,1,925.6544535435272,4,8.0,H,31.0
ID_00019615,201600014979,13,0,1281.3916986442212,0,11.0,H,24.0
ID_00010060,201600014980,13,0,686.6638043100747,7,9.0,F,27.0
ID_00018519,201600014995,13,0,1233.3240303078487,0,9.0,H,24.0
ID_00010207,201600014996,13,0,1264.8324264992136,0,12.0,F,22.0
ID_00017764,201600014998,13,0,479.29534472364656,+10ans,3.0,H,47.0
ID_00015834,201600015004,49,0,438.5990841119505,+10ans,6.0,F,70.0
ID_00019146,201600015035,13,0,782.8306089695817,5,13.0,F,42.0
ID_00013757,201600015043,13,0,819.3303806798071,4,10.0,F,24.0
ID_00019339,201600015046,13,0,910.4073736000113,4,10.0,F,25.0
ID_00016089,201600015050,13,1,492.4215536456855,+10ans,6.0,H,59.0
ID_00019623,201600015067,13,0,421.8244608768593,+10ans,13.0,H,46.0
ID_00017128,201600015075,13,0,477.9223806792685,+10ans,9.0,F,78.0
ID_00016144,201600015081,13,1,529.8389522201021,+10ans,12.0,H,53.0
ID_00018460,201600015093,13,0,988.229361686846,4,7.0,H,21.0
ID_00018784,201600015101,13,0,498.31223056691886,+10ans,11.0,H,41.0
ID_00013595,201600015107,13,1,1033.391599604803,2,11.0,H,36.0
ID_00014334,201600015116,13,1,994.4147345034204,2,8.0,H,33.0
ID_00019437,201600015120,13,0,972.6227985857668,2,8.0,F,25.0
ID_00013614,201600015127,13,0,493.6431992101001,+10ans,7.0,H,70.0
ID_00011007,201600015137,13,0,985.6516011596884,4,7.0,H,25.0
ID_00018940,201600015138,13,1,1029.0562673283853,2,12.0,F,29.0
ID_00014329,201600015144,13,0,497.0821553187,9,5.0,H,47.0
ID_00012163,201600015146,13,0,1021.8537365307468,3,7.0,F,23.0
ID_00016547,201600015165,13,0,1100.7710518741685,1,8.0,H,17.0
ID_00010816,201600015166,13,0,776.0656851994063,4,4.0,H,27.0
ID_00012546,201600015168,14,0,1171.7728499606321,0,14.0,F,25.0
ID_00013913,201600015184,13,0,1204.7669637275535,0,11.0,H,31.0
ID_00018069,201600015186,13,0,703.8786707391864,8,5.0,F,28.0
ID_00012684,201600015187,13,0,513.5179998792503,+10ans,11.0,F,46.0
ID_00017639,201600015192,13,0,472.35281225614636,+10ans,11.0,H,42.0
ID_00011209,201600015196,13,0,1197.1110483743648,0,8.0,H,32.0
ID_00011953,201600015197,13,1,699.5348233380638,8,11.0,H,27.0
ID_00014502,201600015206,13,0,1107.6633586790294,3,13.0,F,32.0
ID_00017476,201600015209,13,0,491.0603876423048,+10ans,6.0,H,59.0
ID_00014366,201600015221,13,0,1137.6398579298152,0,11.0,F,23.0
ID_00012935,201600015238,13,1,1030.7672468527983,1,5.0,F,18.0
ID_00019687,201600015245,13,0,745.8510715081493,6,9.0,H,17.0
ID_00015837,201600015252,13,0,1075.9224096594457,2,9.0,F,17.0
ID_00017445,201600015261,13,0,373.2629554044464,+10ans,7.0,F,70.0
ID_00019207,201600015264,13,0,777.0407480863014,6,9.0,H,17.0
ID_00010700,201600015272,78,0,1157.315538752395,1,6.0,F,24.0
ID_00010195,201600015273,13,0,1133.4823674613085,2,9.0,H,19.0
ID_00017277,201600015286,13,0,1196.0429512549158,0,3.0,H,27.0
ID_00015068,201600015288,13,0,1201.2508766257781,0,5.0,H,25.0
ID_00019426,201600015296,13,0,380.0393718975509,+10ans,14.0,F,68.0
ID_00015632,201600015296,13,0,548.4899061362573,9,11.0,F,43.0
ID_00010987,201600015297,14,0,486.26513003640025,+10ans,3.0,F,66.0
ID_00013639,201600015298,13,0,529.9589946427117,+10ans,2.0,H,48.0
ID_00018524,201600015319,13,0,433.4405219272727,+10ans,4.0,F,45.0
ID_00019191,201600015326,13,0,788.5450770247791,6,11.0,F,17.0
ID_00014004,201600015331,13,0,486.9529927407184,+10ans,6.0,H,55.0
ID_00014846,201600015342,13,1,523.9051263608503,+10ans,6.0,F,60.0
ID_00012418,201600015345,13,0,481.62718438404005,+10ans,11.0,H,63.0
ID_00018690,201600015347,13,0,562.7693380431848,9,11.0,F,66.0
ID_00017823,201600015350,13,0,701.8257279603018,7,6.0,F,31.0
ID_00014279,201600015354,13,1,629.0266473809633,8,2.0,H,31.0
ID_00018628,201600015357,13,1,1188.4077342707706,0,11.0,H,34.0
ID_00015250,201600015373,13,1,1235.3489689778544,0,10.0,F,32.0
ID_00014429,201600015374,13,0,790.8355486357345,5,3.0,H,47.0
ID_00011306,201600015375,13,0,530.3534069634137,+10ans,7.0,H,51.0
ID_00017339,201600015375,13,0,548.865841225958,9,7.0,F,50.0
ID_00019774,201600015384,13,0,968.2214818276424,3,11.0,H,24.0
ID_00012070,201600015396,14,0,846.2642745486752,5,7.0,F,24.0
ID_00017769,201600015404,13,0,1123.9515811352512,2,18.0,H,20.0
ID_00012683,201600015405,13,0,1022.2883672861212,2,9.0,F,36.0
ID_00012691,201600015408,13,0,1278.8560982771644,0,2.0,H,27.0
ID_00018316,201600015409,13,0,886.338288898669,5,7.0,H,23.0
ID_00013226,201600015416,13,0,519.6539231340716,+10ans,11.0,F,39.0
ID_00011536,201600015419,13,0,1101.9771023426492,1,7.0,H,17.0
ID_00014693,201600015425,13,1,388.60471961595977,+10ans,4.0,F,44.0
ID_00017916,201600015428,13,0,471.1411003034812,+10ans,12.0,H,58.0
ID_00017258,201600015435,974,0,470.6309354746266,+10ans,7.0,H,38.0
ID_00019654,201600015444,13,0,397.6413080130468,+10ans,10.0,H,70.0
ID_00018926,201600015445,13,0,441.1225756909256,+10ans,6.0,F,56.0
ID_00016864,201600015449,13,0,486.9335868863347,+10ans,8.0,F,38.0
ID_00018948,201600015459,13,0,448.7118710824963,+10ans,8.0,F,46.0
ID_00010758,201600015459,13,1,366.5376011709147,+10ans,5.0,H,75.0
ID_00019575,201600015465,13,0,717.4956337141173,8,9.0,F,26.0
ID_00013212,201600015470,13,0,425.10146193150115,+10ans,11.0,F,58.0
ID_00018663,201600015480,13,0,645.7514607291674,7,4.0,H,33.0
ID_00011625,201600015485,13,0,1040.522011408299,2,3.0,F,36.0
ID_00019232,201600015493,13,0,397.9782699247935,+10ans,9.0,F,55.0
ID_00016925,201600015503,13,0,1036.558603645537,3,7.0,H,31.0
ID_00018286,201600015507,13,0,609.2583717397365,9,5.0,H,39.0
ID_00015451,201600015514,13,0,696.1032587595389,7,6.0,H,31.0
ID_00015813,201600015521,13,0,1119.5475993469515,0,5.0,H,31.0
ID_00019266,201600015521,13,1,369.85164806002814,+10ans,5.0,H,75.0
ID_00011963,201600015547,13,0,450.035961720056,+10ans,10.0,F,72.0
ID_00014350,201600015549,13,0,888.8084217420762,5,9.0,H,23.0
ID_00014456,201600015554,13,0,1120.1077404622622,2,3.0,H,20.0
ID_00012776,201600015554,13,0,1242.3825035621594,0,9.0,F,23.0
ID_00014298,201600015555,13,0,800.1517200556351,5,12.0,F,25.0
ID_00012943,201600015556,13,0,1125.144820258883,0,9.0,H,33.0
ID_00013654,201600015569,13,1,843.5941083121982,5,10.0,F,24.0
ID_00014173,201600015570,13,0,681.097150180448,7,10.0,H,36.0
ID_00010886,201600015578,13,0,548.515246734179,9,7.0,F,52.0
ID_00015204,201600015579,14,0,415.70097370423554,+10ans,6.0,F,56.0
ID_00011797,201600015579,13,0,906.1204811597553,5,10.0,F,38.0
ID_00011068,201600015583,13,0,421.0241189677327,+10ans,3.0,F,61.0
ID_00018541,201600015592,13,0,777.2445016319944,7,9.0,F,32.0
ID_00014790,201600015599,13,1,1245.7047609311066,0,13.0,H,25.0
ID_00016299,201600015602,13,1,874.5772103293507,5,13.0,H,24.0
ID_00013798,201600015608,13,0,835.0600343017285,5,6.0,F,24.0
ID_00013608,201600015608,13,0,499.4505464258682,+10ans,10.0,F,47.0
ID_00017480,201600015608,13,0,495.6782976631851,+10ans,8.0,H,56.0
ID_00018070,201600015611,13,0,826.1039275918426,6,5.0,F,26.0
ID_00013796,201600015620,13,1,977.067859196648,2,9.0,H,18.0
ID_00012220,201600015621,13,0,457.6998230512922,+10ans,6.0,F,83.0
ID_00013381,201600015639,13,0,432.7651267739897,+10ans,10.0,H,56.0
ID_00016541,201600015640,13,0,311.85201836762576,+10ans,3.0,F,44.0
ID_00019655,201600015641,13,0,483.986544384303,+10ans,8.0,H,38.0
ID_00012321,201600015645,13,1,556.0021055844984,9,4.0,F,78.0
ID_00015973,201600015648,13,0,437.61846857627603,+10ans,6.0,H,59.0
ID_00010308,201600015657,13,1,490.1292882526189,+10ans,7.0,F,80.0
ID_00010514,201600015658,13,0,1242.76307264496,0,7.0,H,33.0
ID_00012301,201600015658,13,0,1077.5534776365478,2,3.0,H,29.0
ID_00010282,201600015664,13,0,965.1940792115104,4,12.0,F,36.0
ID_00013256,201600015689,13,0,1224.4730594614248,0,9.0,H,19.0
ID_00010975,201600015690,13,1,483.66211685702484,+10ans,6.0,F,50.0
ID_00015348,201600015701,13,0,442.1448425901206,+10ans,4.0,F,65.0
ID_00013579,201600015708,13,0,1225.8693870031025,1,8.0,H,30.0
ID_00012688,201600015725,13,0,528.9495062128419,8,10.0,F,32.0
ID_00016086,201600015735,13,0,550.7728436400984,9,7.0,F,53.0
ID_00014796,201600015738,13,0,1122.307612355944,2,8.0,H,19.0
ID_00012479,201600015741,13,0,1217.2954998173402,0,8.0,F,34.0
ID_00014444,201600015753,13,1,445.675469890431,+10ans,6.0,H,46.0
ID_00016754,201600015754,13,0,1103.1629563525553,2,5.0,F,21.0
ID_00019580,201600015758,13,1,879.0638034249573,5,6.0,H,50.0
ID_00012607,201600015764,13,0,1189.9160267256682,1,3.0,F,17.0
ID_00015442,201600015765,13,0,861.4568156422986,5,3.0,F,46.0
ID_00016151,201600015768,13,0,561.1805838053817,9,6.0,F,30.0
ID_00013762,201600015773,13,0,1061.7275223861425,2,5.0,H,22.0
ID_00011346,201600015797,13,0,513.1104447868487,+10ans,7.0,F,39.0
ID_00017624,201600015802,13,0,393.3155758816465,+10ans,10.0,H,44.0
ID_00011587,201600015807,13,0,493.0967639783504,+10ans,8.0,F,37.0
ID_00017247,201600015810,13,0,458.850310656885,+10ans,6.0,F,55.0
ID_00019485,201600015811,13,0,454.8760646694664,+10ans,3.0,H,81.0
ID_00019624,201600015812,13,0,434.7098278151663,+10ans,11.0,H,66.0
ID_00017907,201600015813,13,0,1022.6969861552533,3,16.0,F,30.0
ID_00019195,201600015821,13,0,420.0105626567075,+10ans,8.0,H,38.0
ID_00016495,201600015828,13,0,462.2821494895415,+10ans,1.0,F,67.0
ID_00012359,201600015828,13,0,414.2070091372523,+10ans,7.0,F,71.0
ID_00019850,201600015831,13,0,462.51205408889695,+10ans,11.0,F,69.0
ID_00015996,201600015835,13,0,570.1183422668793,9,9.0,F,49.0
ID_00018785,201600015840,13,0,471.182446710343,+10ans,10.0,H,55.0
ID_00016913,201600015842,13,0,440.00173227082564,+10ans,4.0,F,56.0
ID_00014002,201600015842,13,0,1092.764642175699,2,6.0,H,30.0
ID_00013668,201600015847,13,0,569.6314560221632,9,11.0,H,37.0
ID_00018117,201600015850,13,0,469.9084792715703,+10ans,8.0,H,45.0
ID_00015886,201600015851,13,0,1188.0593499664785,0,3.0,H,28.0
ID_00018515,201600015875,13,0,681.8723412365241,8,9.0,F,27.0
ID_00018828,201600015875,13,0,982.4402038437248,2,5.0,H,27.0
ID_00019893,201600015889,13,0,434.65651151934577,+10ans,7.0,F,63.0
ID_00019120,201600015889,13,0,429.9095392238848,+10ans,10.0,H,59.0
ID_00016616,201600015902,13,0,842.5089738548055,6,8.0,H,33.0
ID_00013185,201600015906,13,0,383.01542997077723,+10ans,8.0,F,73.0
ID_00010480,201600015911,13,0,1075.6976151284744,1,6.0,F,17.0
ID_00013880,201600015917,13,0,565.7796737480247,+10ans,3.0,H,84.0
ID_00014886,201600015932,13,0,938.7695396842987,4,5.0,H,30.0
ID_00012081,201600015932,13,0,850.4797546804679,4,9.0,F,34.0
ID_00013714,201600015933,13,1,1016.152047540142,2,12.0,H,20.0
ID_00013116,201600015935,13,0,1155.6181666540324,0,10.0,H,19.0
ID_00010885,201600015937,13,0,388.9425507888308,+10ans,4.0,H,50.0
ID_00016827,201600015945,13,0,525.653162846545,+10ans,7.0,H,40.0
ID_00018165,201600015947,13,0,1160.5711523670313,0,9.0,H,22.0
ID_00016420,201600015957,13,0,975.3900078617582,2,5.0,F,20.0
ID_00012840,201600015967,13,0,1058.9342230051782,2,9.0,H,22.0
ID_00010320,201600015973,13,1,1036.7541864553475,2,2.0,F,21.0
ID_00012579,201600015982,13,0,1177.6031157185942,2,12.0,F,33.0
ID_00011945,201600015999,92,0,367.0320358631158,+10ans,7.0,H,60.0
ID_00019018,201600016002,13,0,870.3202107296945,4,4.0,F,34.0
ID_00013317,201600016006,13,0,453.929578573458,+10ans,12.0,F,43.0
ID_00013706,201600016019,13,0,1126.39999683241,1,9.0,H,18.0
ID_00018827,201600016033,13,0,953.5770840160512,3,6.0,F,22.0
ID_00015441,201600016039,13,0,1025.0008272445257,2,10.0,F,21.0
ID_00012757,201600016040,13,0,1181.0462958912087,1,3.0,F,35.0
